author,loc,spcd,treeno,coreno,cv,satw,extsatw,dw,extdw,sg,extsg,meth,ht
WDS_Pitch_Pine,102,126,25,A-3,,1.012,1.022,0.42,0.378,0.4847,0.4242,3,
WDS_Pitch_Pine,102,126,25,A-2,,1.188,1.206,0.538,0.5,0.5371,0.4841,3,
WDS_Pitch_Pine,102,126,25,A-1,,1.104,1.124,0.442,0.436,0.4648,0.4481,3,
WDS_Pitch_Pine,102,126,24,B-3,,0.494,0.498,0.188,0.188,0.4384,0.4343,3,
WDS_Pitch_Pine,102,126,24,B-2,,0.502,0.504,0.202,0.2,0.4676,0.4601,3,
WDS_Pitch_Pine,102,126,24,B-1,,0.438,0.446,0.246,0.19,0.6973,0.4998,3,
WDS_Pitch_Pine,102,126,24,A-3,,0.494,0.498,0.188,0.188,0.4384,0.4343,3,
WDS_Pitch_Pine,102,126,24,A-2,,0.438,0.434,0.2,0.176,0.5424,0.4718,3,
WDS_Pitch_Pine,102,126,24,A-1,,0.438,0.446,0.246,0.19,0.6973,0.4998,3,
WDS_Pitch_Pine,102,126,23,B-3,,0.724,0.732,0.288,0.268,0.4614,0.4193,3,
WDS_Pitch_Pine,102,126,23,B-2,,0.746,0.756,0.328,0.306,0.5187,0.4708,3,
WDS_Pitch_Pine,102,126,23,B-1,,0.768,0.778,0.336,0.318,0.5156,0.4762,3,
WDS_Pitch_Pine,102,126,23,A-3,,0.892,0.894,0.368,0.342,0.4813,0.441,3,
WDS_Pitch_Pine,102,126,23,A-2,,1.034,1.04,0.462,0.436,0.5286,0.4905,3,
WDS_Pitch_Pine,102,126,23,A-1,,1.016,1.02,0.442,0.428,0.5122,0.491,3,
WDS_Pitch_Pine,102,126,22,B-3,,0.692,0.698,0.258,0.24,0.4281,0.3903,3,
WDS_Pitch_Pine,102,126,22,B-2,,0.714,0.714,0.326,0.3,0.5424,0.4917,3,
WDS_Pitch_Pine,102,126,22,B-1,,0.742,0.752,0.33,0.314,0.5257,0.4882,3,
WDS_Pitch_Pine,102,126,22,A-3,,0.514,0.522,0.198,0.174,0.4445,0.3768,3,
WDS_Pitch_Pine,102,126,22,A-2,,0.534,0.538,0.24,0.212,0.5323,0.4563,3,
WDS_Pitch_Pine,102,126,22,A-1,,0.552,0.564,0.222,0.208,0.4673,0.4228,3,
WDS_Pitch_Pine,102,126,21,B-3,,0.624,0.628,0.298,0.24,0.5722,0.4405,3,
WDS_Pitch_Pine,102,126,21,B-2,,0.528,0.54,0.222,0.21,0.4921,0.4494,3,
WDS_Pitch_Pine,102,126,21,B-1,,0.506,0.518,0.208,0.196,0.4793,0.4355,3,
WDS_Pitch_Pine,102,126,21,A-3,,0.36,0.364,0.148,0.122,0.4794,0.3792,3,
WDS_Pitch_Pine,102,126,21,A-2,,0.534,0.544,0.226,0.22,0.4959,0.4703,3,
WDS_Pitch_Pine,102,126,21,A-1,,0.454,0.468,0.19,0.182,0.4895,0.4494,3,
WDS_Pitch_Pine,102,126,20,B-3,,0.352,0.362,0.132,0.116,0.431,0.3605,3,
WDS_Pitch_Pine,102,126,20,B-2,,0.494,0.502,0.214,0.208,0.5097,0.4838,3,
WDS_Pitch_Pine,102,126,20,B-1,,0.45,0.46,0.182,0.176,0.4703,0.4411,3,
WDS_Pitch_Pine,102,126,20,A-3,,0.504,0.518,0.19,0.174,0.4336,0.3801,3,
WDS_Pitch_Pine,102,126,20,A-2,,0.488,0.498,0.18,0.172,0.4229,0.3923,3,
WDS_Pitch_Pine,102,126,20,A-1,,0.478,0.484,0.172,0.166,0.4111,0.3892,3,
WDS_Pitch_Pine,102,126,19,B-3,,0.692,0.698,0.312,0.288,0.5343,0.4814,3,
WDS_Pitch_Pine,102,126,19,B-2,,0.826,0.836,0.382,0.366,0.5507,0.5161,3,
WDS_Pitch_Pine,102,126,19,B-1,,0.808,0.824,0.344,0.336,0.4994,0.4748,3,
WDS_Pitch_Pine,102,126,19,A-3,,0.584,0.592,0.26,0.242,0.5264,0.4762,3,
WDS_Pitch_Pine,102,126,19,A-2,,0.602,0.616,0.264,0.252,0.5171,0.4766,3,
WDS_Pitch_Pine,102,126,19,A-1,,0.618,0.63,0.256,0.25,0.4836,0.4601,3,
WDS_Pitch_Pine,102,126,18,B-3,,0.434,0.44,0.152,0.146,0.3986,0.3749,3,
WDS_Pitch_Pine,102,126,18,B-2,,0.436,0.446,0.17,0.154,0.4508,0.3922,3,
WDS_Pitch_Pine,102,126,18,B-1,,0.476,0.484,0.208,0.192,0.5149,0.4599,3,
WDS_Pitch_Pine,102,126,18,A-3,,0.384,0.392,0.132,0.128,0.3902,0.3682,3,
WDS_Pitch_Pine,102,126,18,A-2,,0.48,0.49,0.166,0.162,0.3929,0.3734,3,
WDS_Pitch_Pine,102,126,18,A-1,,0.348,0.354,0.144,0.136,0.483,0.4432,3,
WDS_Pitch_Pine,102,126,17,B-3,,0.35,0.39,0.148,0.148,0.4954,0.4369,3,
WDS_Pitch_Pine,102,126,17,B-2,,0.338,0.348,0.13,0.134,0.4437,0.4443,3,
WDS_Pitch_Pine,102,126,17,B-1,,0.424,0.438,0.174,0.164,0.4784,0.4302,3,
WDS_Pitch_Pine,102,126,17,A-3,,0.374,0.36,0.152,0.134,0.473,0.4273,3,
WDS_Pitch_Pine,102,126,17,A-2,,0.326,0.372,0.15,0.148,0.5474,0.4614,3,
WDS_Pitch_Pine,102,126,17,A-1,,0.324,0.332,0.132,0.128,0.4744,0.445,3,
WDS_Pitch_Pine,102,126,16,B-3,,0.744,0.748,0.29,0.27,0.4506,0.4125,3,
WDS_Pitch_Pine,102,126,16,B-2,,0.778,0.788,0.282,0.262,0.4145,0.3758,3,
WDS_Pitch_Pine,102,126,16,B-1,,0.784,0.794,0.284,0.268,0.4142,0.3822,3,
WDS_Pitch_Pine,102,126,16,A-3,,0.652,0.656,0.242,0.22,0.4259,0.3794,3,
WDS_Pitch_Pine,102,126,16,A-2,,0.634,0.642,0.23,0.218,0.4149,0.3848,3,
WDS_Pitch_Pine,102,126,16,A-1,,0.638,0.648,0.232,0.222,0.416,0.3887,3,
WDS_Pitch_Pine,102,126,15,B-3,,0.588,0.588,0.338,0.242,0.7178,0.48,3,
WDS_Pitch_Pine,102,126,15,B-2,,0.628,0.642,0.262,0.252,0.4877,0.4543,3,
WDS_Pitch_Pine,102,126,15,B-1,,0.712,0.718,0.304,0.294,0.5011,0.4772,3,
WDS_Pitch_Pine,102,126,15,A-3,,0.618,0.628,0.26,0.258,0.4925,0.479,3,
WDS_Pitch_Pine,102,126,15,A-2,,0.706,0.714,0.326,0.308,0.5497,0.5072,3,
WDS_Pitch_Pine,102,126,15,A-1,,0.696,0.704,0.282,0.27,0.4713,0.4423,3,
WDS_Pitch_Pine,102,126,14,B-3,,0.464,0.474,0.17,0.162,0.4196,0.3877,3,
WDS_Pitch_Pine,102,126,14,B-2,,0.454,0.462,0.182,0.172,0.4655,0.4274,3,
WDS_Pitch_Pine,102,126,14,B-1,,0.442,0.502,0.19,0.18,0.5051,0.4094,3,
WDS_Pitch_Pine,102,126,14,A-3,,0.644,0.652,0.25,0.242,0.4485,0.4259,3,
WDS_Pitch_Pine,102,126,14,A-2,,0.604,0.616,0.252,0.25,0.4877,0.4722,3,
WDS_Pitch_Pine,102,126,14,A-1,,0.592,0.602,0.254,0.246,0.504,0.476,3,
WDS_Pitch_Pine,102,126,13,B-3,,0.296,0.302,0.112,0.104,0.4355,0.391,3,
WDS_Pitch_Pine,102,126,13,B-2,,0.402,0.412,0.168,0.156,0.4887,0.4358,3,
WDS_Pitch_Pine,102,126,13,B-1,,0.394,0.404,0.154,0.148,0.4521,0.4196,3,
WDS_Pitch_Pine,102,126,13,A-3,,0.444,0.454,0.18,0.166,0.4716,0.4187,3,
WDS_Pitch_Pine,102,126,13,A-2,,0.468,0.482,0.208,0.198,0.5253,0.4789,3,
WDS_Pitch_Pine,102,126,13,A-1,,0.348,0.356,0.148,0.138,0.4988,0.4478,3,
WDS_Pitch_Pine,102,126,12,B-3,,0.624,0.63,0.208,0.188,0.3768,0.3328,3,
WDS_Pitch_Pine,102,126,12,B-2,,0.698,0.7,0.302,0.274,0.5089,0.4528,3,
WDS_Pitch_Pine,102,126,12,B-1,,0.708,0.712,0.29,0.268,0.4773,0.4328,3,
WDS_Pitch_Pine,102,126,12,A-3,,0.52,0.52,0.162,0.146,0.3492,0.311,3,
WDS_Pitch_Pine,102,126,12,A-2,,0.548,0.54,0.218,0.188,0.4614,0.3959,3,
WDS_Pitch_Pine,102,126,12,A-1,,0.542,0.54,0.202,0.184,0.4279,0.3863,3,
WDS_Pitch_Pine,102,126,11,B-3,,0.526,0.526,0.172,0.152,0.3688,0.3211,3,
WDS_Pitch_Pine,102,126,11,B-2,,0.542,0.542,0.208,0.19,0.4426,0.399,3,
WDS_Pitch_Pine,102,126,11,B-1,,0.526,0.526,0.2,0.184,0.4379,0.398,3,
WDS_Pitch_Pine,102,126,11,A-3,,0.618,0.62,0.218,0.196,0.4019,0.355,3,
WDS_Pitch_Pine,102,126,11,A-2,,0.65,0.656,0.282,0.262,0.5106,0.4635,3,
WDS_Pitch_Pine,102,126,11,A-1,,0.594,0.6,0.258,0.236,0.5113,0.4554,3,
WDS_Pitch_Pine,103,126,4,B-2,,0.39,0.382,0.142,0.142,0.4167,0.4267,3,
WDS_Pitch_Pine,103,126,4,A-2,,0.4,0.39,0.154,0.15,0.4442,0.4437,3,
WDS_Pitch_Pine,103,126,4,A-1,,0.39,0.38,0.168,0.164,0.5063,0.5074,3,
WDS_Pitch_Pine,103,126,3,B-3,,0.412,0.4,0.142,0.132,0.3914,0.3726,3,
WDS_Pitch_Pine,103,126,3,B-2,,0.422,0.414,0.16,0.156,0.4365,0.4334,3,
WDS_Pitch_Pine,103,126,3,B-1,,0.466,0.454,0.192,0.186,0.4806,0.4775,3,
WDS_Pitch_Pine,103,126,3,A-3,,0.532,0.518,0.192,0.188,0.4125,0.4151,3,
WDS_Pitch_Pine,103,126,3,A-2,,0.492,0.482,0.198,0.192,0.4676,0.4621,3,
WDS_Pitch_Pine,103,126,3,A-1,,0.514,0.504,0.226,0.218,0.5187,0.5088,3,
WDS_Pitch_Pine,103,126,2,B-3,,0.934,0.926,0.416,0.398,0.5267,0.505,3,
WDS_Pitch_Pine,103,126,2,B-2,,0.948,0.938,0.378,0.362,0.4626,0.4455,3,
WDS_Pitch_Pine,103,126,2,B-1,,0.932,0.936,0.376,0.358,0.469,0.4409,3,
WDS_Pitch_Pine,103,126,2,A-3,,0.858,0.85,0.362,0.344,0.4941,0.4707,3,
WDS_Pitch_Pine,103,126,2,A-2,,0.862,0.852,0.336,0.328,0.4506,0.4442,3,
WDS_Pitch_Pine,103,126,2,A-1,,0.928,0.918,0.378,0.362,0.4742,0.4567,3,
WDS_Pitch_Pine,103,126,1,B-3,,1.012,1.006,0.468,0.454,0.5507,0.5349,3,
WDS_Pitch_Pine,103,126,1,B-2,,1.006,0.994,0.388,0.378,0.4452,0.438,3,
WDS_Pitch_Pine,103,126,1,B-1,,1.03,1.018,0.378,0.37,0.4204,0.4158,3,
WDS_Pitch_Pine,103,126,1,A-3,,0.902,0.896,0.408,0.396,0.5364,0.5219,3,
WDS_Pitch_Pine,103,126,1,A-2,,0.876,0.864,0.352,0.35,0.4668,0.4712,3,
WDS_Pitch_Pine,103,126,1,A-1,,0.888,0.86,0.362,0.352,0.4747,0.4769,3,
WDS_Pitch_Pine,103,126,4,B-1,,0.378,0.364,0.154,0.15,0.4744,0.4807,3,
WDS_Pitch_Pine,103,126,4,B-3,,0.402,0.39,0.148,0.142,0.422,0.4167,3,
WDS_Pitch_Pine,103,126,5,A-1,,0.798,0.794,0.328,0.31,0.4793,0.4515,3,
WDS_Pitch_Pine,103,126,5,A-2,,0.8,0.79,0.322,0.318,0.4677,0.4678,3,
WDS_Pitch_Pine,103,126,5,A-3,,0.79,0.772,0.332,0.284,0.4919,0.4216,3,
WDS_Pitch_Pine,103,126,5,B-1,,0.858,0.856,0.35,0.342,0.4751,0.4637,3,
WDS_Pitch_Pine,103,126,5,B-2,,0.846,0.834,0.352,0.342,0.4861,0.478,3,
WDS_Pitch_Pine,103,126,5,B-3,,0.698,0.678,0.286,0.23,0.4775,0.3844,3,
WDS_Pitch_Pine,103,126,6,A-1,,0.728,0.724,0.256,0.248,0.4004,0.3887,3,
WDS_Pitch_Pine,103,126,6,A-2,,0.744,0.74,0.292,0.276,0.4542,0.4283,3,
WDS_Pitch_Pine,103,126,6,A-3,,0.672,0.656,0.268,0.238,0.4627,0.415,3,
WDS_Pitch_Pine,103,126,6,B-1,,0.752,0.742,0.262,0.252,0.3962,0.3849,3,
WDS_Pitch_Pine,103,126,6,B-2,,0.752,0.746,0.298,0.29,0.4593,0.4492,3,
WDS_Pitch_Pine,103,126,6,B-3,,0.748,0.736,0.308,0.274,0.4803,0.4274,3,
WDS_Pitch_Pine,103,126,7,A-1,,0.816,0.808,0.3,0.286,0.4213,0.4034,3,
WDS_Pitch_Pine,103,126,7,A-2,,0.798,0.794,0.32,0.308,0.4657,0.4481,3,
WDS_Pitch_Pine,103,126,4,A-3,,0.458,0.446,0.184,0.178,0.4667,0.4631,3,
WDS_Pitch_Pine,103,126,7,A-3,,0.878,0.864,0.332,0.318,0.4351,0.4218,3,
WDS_Pitch_Pine,103,126,7,B-1,,0.946,0.932,0.376,0.36,0.4609,0.4459,3,
WDS_Pitch_Pine,103,126,7,B-2,,0.904,0.898,0.368,0.356,0.4739,0.4595,3,
WDS_Pitch_Pine,103,126,7,B-3,,0.772,0.76,0.298,0.288,0.4456,0.4362,3,
WDS_Pitch_Pine,103,126,8,A-1,,0.89,0.834,0.37,0.356,0.4857,0.5009,3,
WDS_Pitch_Pine,103,126,8,A-2,,0.918,0.906,0.41,0.4,0.5284,0.5212,3,
WDS_Pitch_Pine,103,126,8,A-3,,0.858,0.848,0.322,0.312,0.4314,0.4217,3,
WDS_Pitch_Pine,103,126,8,B-1,,0.74,0.728,0.298,0.288,0.468,0.4584,3,
WDS_Pitch_Pine,103,126,8,B-2,,0.93,0.92,0.398,0.386,0.5024,0.4909,3,
WDS_Pitch_Pine,103,126,8,B-3,,0.99,0.974,0.388,0.372,0.4535,0.4402,3,
WDS_Pitch_Pine,103,126,9,A-1,,0.48,0.47,0.188,0.182,0.4531,0.4472,3,
WDS_Pitch_Pine,103,126,9,A-2,,0.482,0.478,0.198,0.192,0.4789,0.4666,3,
WDS_Pitch_Pine,103,126,9,A-3,,0.522,0.51,0.24,0.198,0.5469,0.4486,3,
WDS_Pitch_Pine,103,126,9,B-1,,0.602,0.596,0.26,0.25,0.5079,0.4908,3,
WDS_Pitch_Pine,103,126,9,B-2,,0.6,0.59,0.258,0.25,0.5053,0.4966,3,
WDS_Pitch_Pine,103,126,9,B-3,,0.594,0.572,0.298,0.23,0.6072,0.4672,3,
WDS_Pitch_Pine,103,126,10,A-1,,0.55,0.544,0.226,0.222,0.4791,0.4753,3,
WDS_Pitch_Pine,103,126,10,A-2,,0.562,0.558,0.224,0.22,0.4624,0.4566,3,
WDS_Pitch_Pine,103,126,10,A-3,,0.55,0.546,0.238,0.232,0.509,0.4982,3,
WDS_Pitch_Pine,103,126,10,B-1,,0.506,0.498,0.208,0.202,0.4793,0.4719,3,
WDS_Pitch_Pine,103,126,10,B-2,,0.548,0.606,0.252,0.248,0.547,0.4768,3,
WDS_Pitch_Pine,103,126,10,B-3,,0.55,0.546,0.238,0.232,0.509,0.4982,3,
WDS_Pitch_Pine,103,126,11,A-1,,0.528,0.508,0.198,0.192,0.431,0.4349,3,
WDS_Pitch_Pine,103,126,11,A-2,,0.53,0.52,0.218,0.208,0.4797,0.4643,3,
WDS_Pitch_Pine,103,126,11,A-3,,0.552,0.532,0.3,0.218,0.6695,0.4776,3,
WDS_Pitch_Pine,103,126,11,B-1,,0.72,0.708,0.278,0.272,0.4457,0.4432,3,
WDS_Pitch_Pine,103,126,11,B-2,,0.75,0.742,0.332,0.322,0.5228,0.5107,3,
WDS_Pitch_Pine,103,126,11,B-3,,0.748,0.72,0.39,0.302,0.6363,0.4907,3,
WDS_Pitch_Pine,103,126,12,A-1,,0.5,0.49,0.194,0.19,0.4482,0.4479,3,
WDS_Pitch_Pine,103,126,12,A-2,,0.516,0.498,0.272,0.192,0.6449,0.445,3,
WDS_Pitch_Pine,103,126,12,A-3,,0.518,0.506,0.262,0.168,0.6132,0.3752,3,
WDS_Pitch_Pine,103,126,12,B-1,,0.468,0.45,0.172,0.17,0.4211,0.4347,3,
WDS_Pitch_Pine,103,126,12,B-2,,0.432,0.424,0.17,0.164,0.4556,0.4466,3,
WDS_Pitch_Pine,103,126,12,B-3,,0.422,0.418,0.138,0.13,0.3688,0.3486,3,
WDS_Pitch_Pine,103,126,13,A-1,,0.95,0.946,0.332,0.314,0.3976,0.375,3,
WDS_Pitch_Pine,103,126,13,A-2,,0.958,0.954,0.338,0.322,0.4019,0.3822,3,
WDS_Pitch_Pine,103,126,13,A-3,,0.85,0.834,0.322,0.288,0.436,0.3922,3,
WDS_Pitch_Pine,103,126,13,B-1,,1.05,1.044,0.398,0.378,0.4363,0.414,3,
WDS_Pitch_Pine,103,126,13,B-2,,1.278,1.26,0.492,0.468,0.4442,0.4263,3,
WDS_Pitch_Pine,103,126,13,B-3,,1.088,1.074,0.428,0.402,0.4554,0.4301,3,
WDS_Pitch_Pine,103,126,14,A-1,,0.326,0.316,0.108,0.102,0.3742,0.3634,3,
WDS_Pitch_Pine,103,126,14,A-2,,0.34,0.334,0.112,0.108,0.3718,0.3641,3,
WDS_Pitch_Pine,103,126,14,A-3,,0.27,0.268,0.088,0.082,0.3674,0.3422,3,
WDS_Pitch_Pine,103,126,14,B-1,,0.44,0.438,0.178,0.17,0.4705,0.4484,3,
WDS_Pitch_Pine,103,126,14,B-2,,0.488,0.48,0.198,0.196,0.4721,0.4756,3,
WDS_Pitch_Pine,103,126,14,B-3,,0.482,0.478,0.174,0.162,0.4126,0.384,3,
WDS_Pitch_Pine,103,126,15,A-1,,0.41,0.408,0.178,0.178,0.511,0.5139,3,
WDS_Pitch_Pine,103,126,15,A-2,,0.372,0.37,0.152,0.148,0.476,0.4643,3,
WDS_Pitch_Pine,103,126,15,A-3,,0.362,0.366,0.13,0.122,0.4101,0.3768,3,
WDS_Pitch_Pine,103,126,15,B-1,,0.422,0.428,0.198,0.19,0.5603,0.5246,3,
WDS_Pitch_Pine,103,126,15,B-2,,0.462,0.466,0.184,0.18,0.462,0.4459,3,
WDS_Pitch_Pine,103,126,15,B-3,,0.406,0.406,0.14,0.132,0.3916,0.3664,3,
WDS_Pitch_Pine,103,126,16,A-1,,0.422,0.42,0.156,0.15,0.424,0.4076,3,
WDS_Pitch_Pine,103,126,16,A-2,,0.498,0.498,0.178,0.17,0.4079,0.3871,3,
WDS_Pitch_Pine,103,126,16,A-3,,0.506,0.504,0.202,0.19,0.4633,0.4336,3,
WDS_Pitch_Pine,103,126,16,B-1,,0.512,0.516,0.208,0.2,0.4728,0.4477,3,
WDS_Pitch_Pine,103,126,16,B-2,,0.668,0.666,0.242,0.234,0.4143,0.4,3,
WDS_Pitch_Pine,103,126,16,B-3,,0.628,0.62,0.298,0.27,0.5679,0.5128,3,
WDS_Pitch_Pine,103,126,17,A-1,,0.43,0.428,0.15,0.148,0.3968,0.3929,3,
WDS_Pitch_Pine,103,126,17,A-2,,0.456,0.456,0.164,0.16,0.4108,0.3994,3,
WDS_Pitch_Pine,103,126,17,A-3,,0.44,0.438,0.182,0.172,0.4828,0.4545,3,
WDS_Pitch_Pine,103,126,17,B-1,,0.744,0.736,0.272,0.268,0.4186,0.4167,3,
WDS_Pitch_Pine,103,126,17,B-2,,0.76,0.76,0.308,0.296,0.4714,0.4502,3,
WDS_Pitch_Pine,103,126,17,B-3,,0.808,0.806,0.368,0.35,0.5408,0.5111,3,
WDS_Pitch_Pine,103,126,18,A-1,,0.948,0.946,0.362,0.342,0.4401,0.4133,3,
WDS_Pitch_Pine,103,126,18,A-2,,1.124,1.12,0.4,0.392,0.4059,0.3983,3,
WDS_Pitch_Pine,103,126,18,A-3,,1.15,1.14,0.468,0.426,0.4737,0.4292,3,
WDS_Pitch_Pine,103,126,18,B-1,,1.04,1.034,0.41,0.392,0.4566,0.4364,3,
WDS_Pitch_Pine,103,126,18,B-2,,1.12,1.114,0.43,0.412,0.4428,0.4242,3,
WDS_Pitch_Pine,103,126,18,B-3,,1.026,1.018,0.448,0.406,0.5145,0.4628,3,
WDS_Pitch_Pine,103,126,19,A-1,,0.442,0.44,0.178,0.172,0.468,0.4521,3,
WDS_Pitch_Pine,103,126,19,A-2,,0.498,0.496,0.208,0.198,0.4883,0.4633,3,
WDS_Pitch_Pine,103,126,19,A-3,,0.5,0.498,0.17,0.162,0.3854,0.3666,3,
WDS_Pitch_Pine,103,126,19,B-1,,0.414,0.408,0.164,0.152,0.4591,0.4278,3,
WDS_Pitch_Pine,103,126,19,B-2,,0.488,0.486,0.192,0.186,0.4555,0.4412,3,
WDS_Pitch_Pine,103,126,19,B-3,,0.618,0.612,0.24,0.23,0.4487,0.4321,3,
WDS_Pitch_Pine,103,126,20,A-1,,0.93,0.92,0.368,0.348,0.4586,0.4353,3,
WDS_Pitch_Pine,103,126,20,A-2,,1.064,1.056,0.454,0.428,0.5007,0.4715,3,
WDS_Pitch_Pine,103,126,20,A-3,,1.07,1.022,0.636,0.37,0.7485,0.4139,3,
WDS_Pitch_Pine,103,126,20,B-1,,0.918,0.912,0.332,0.31,0.4135,0.3853,3,
WDS_Pitch_Pine,103,126,20,B-2,,1.072,1.054,0.438,0.398,0.4759,0.4344,3,
WDS_Pitch_Pine,103,126,20,B-3,,0.928,0.894,0.59,0.322,0.8153,0.4115,3,
WDS_Pitch_Pine,103,126,21,A-1,,1.092,1.08,0.36,0.34,0.3722,0.3533,3,
WDS_Pitch_Pine,103,126,21,A-2,,1.146,1.138,0.39,0.37,0.3858,0.3664,3,
WDS_Pitch_Pine,103,126,21,A-3,,1.168,1.156,0.432,0.388,0.4242,0.3798,3,
WDS_Pitch_Pine,103,126,21,B-1,,1.16,1.146,0.406,0.384,0.3983,0.3791,3,
WDS_Pitch_Pine,103,126,21,B-2,,1.242,1.228,0.45,0.43,0.4143,0.3985,3,
WDS_Pitch_Pine,103,126,21,B-3,,1.33,1.314,0.514,0.454,0.4462,0.3925,3,
WDS_Pitch_Pine,103,126,22,A-1,,0.612,0.604,0.248,0.24,0.4714,0.4608,3,
WDS_Pitch_Pine,103,126,22,A-2,,0.672,0.664,0.278,0.268,0.4829,0.4692,3,
WDS_Pitch_Pine,103,126,22,A-3,,0.642,0.636,0.234,0.222,0.4172,0.3971,3,
WDS_Pitch_Pine,103,126,22,B-1,,0.904,0.906,0.378,0.368,0.489,0.4727,3,
WDS_Pitch_Pine,103,126,22,B-2,,0.924,0.916,0.382,0.37,0.4825,0.4696,3,
WDS_Pitch_Pine,103,126,22,B-3,,1.152,1.154,0.468,0.45,0.4728,0.4508,3,
WDS_Pitch_Pine,103,126,23,A-1,,0.724,0.736,0.278,0.27,0.4429,0.4203,3,
WDS_Pitch_Pine,103,126,23,A-2,,0.556,0.554,0.218,0.208,0.4537,0.4316,3,
WDS_Pitch_Pine,103,126,23,A-3,,0.546,0.54,0.262,0.206,0.5755,0.4396,3,
WDS_Pitch_Pine,103,126,23,B-1,,0.566,0.56,0.222,0.218,0.4539,0.45,3,
WDS_Pitch_Pine,103,126,23,B-2,,0.686,0.68,0.274,0.262,0.4636,0.4446,3,
WDS_Pitch_Pine,103,126,23,B-3,,0.754,0.744,0.336,0.3,0.527,0.4687,3,
WDS_Pitch_Pine,103,126,24,A-1,,0.476,0.474,0.194,0.19,0.4746,0.4655,3,
WDS_Pitch_Pine,103,126,24,A-2,,0.484,0.482,0.188,0.182,0.4488,0.4344,3,
WDS_Pitch_Pine,103,126,24,A-3,,0.57,0.548,0.304,0.22,0.6542,0.4663,3,
WDS_Pitch_Pine,103,126,24,B-1,,0.572,0.568,0.246,0.238,0.5054,0.4902,3,
WDS_Pitch_Pine,103,126,24,B-2,,0.608,0.516,0.254,0.208,0.4884,0.4685,3,
WDS_Pitch_Pine,103,126,24,B-3,,0.75,0.738,0.448,0.324,0.7532,0.5178,3,
WDS_Pitch_Pine,103,126,25,A-1,,0.624,0.62,0.232,0.228,0.4268,0.4214,3,
WDS_Pitch_Pine,103,126,25,A-2,,0.658,0.654,0.266,0.256,0.4701,0.4528,3,
WDS_Pitch_Pine,103,126,25,A-3,,0.692,0.68,0.28,0.258,0.4706,0.4368,3,
WDS_Pitch_Pine,103,126,25,B-1,,0.63,0.63,0.232,0.222,0.4221,0.4014,3,
WDS_Pitch_Pine,103,126,25,B-2,,0.774,0.77,0.322,0.31,0.4861,0.4678,3,
WDS_Pitch_Pine,103,126,25,B-3,,0.73,0.722,0.27,0.248,0.4242,0.3899,3,
WDS_Pitch_Pine,104,126,21,B-1,,1.092,1.096,0.438,0.428,0.4658,0.4516,3,
WDS_Pitch_Pine,104,126,16,A-1,,0.622,0.626,0.312,0.308,0.6071,0.5931,3,
WDS_Pitch_Pine,104,126,16,A-2,,0.616,0.622,0.272,0.268,0.5213,0.5065,3,
WDS_Pitch_Pine,104,126,16,A-3,,0.588,0.584,0.218,0.2,0.4254,0.3886,3,
WDS_Pitch_Pine,104,126,16,B-1,,0.73,0.734,0.36,0.356,0.5948,0.583,3,
WDS_Pitch_Pine,104,126,16,B-2,,0.728,0.732,0.298,0.292,0.477,0.4629,3,
WDS_Pitch_Pine,104,126,16,B-3,,0.692,0.692,0.25,0.224,0.413,0.3646,3,
WDS_Pitch_Pine,104,126,17,A-1,,1.218,1.246,0.544,0.532,0.5284,0.5011,3,
WDS_Pitch_Pine,104,126,17,A-2,,1.166,1.212,0.468,0.458,0.4662,0.4348,3,
WDS_Pitch_Pine,104,126,17,A-3,,1.21,1.212,0.428,0.4,0.4031,0.3726,3,
WDS_Pitch_Pine,104,126,17,B-1,,1.224,1.172,0.478,0.462,0.4516,0.4565,3,
WDS_Pitch_Pine,104,126,17,B-2,,1.238,1.218,0.468,0.45,0.435,0.4237,3,
WDS_Pitch_Pine,104,126,17,B-3,,1.208,1.22,0.486,0.452,0.4675,0.425,3,
WDS_Pitch_Pine,104,126,18,A-1,,1.126,1.138,0.502,0.488,0.5273,0.5036,3,
WDS_Pitch_Pine,104,126,18,A-2,,1.112,1.114,0.494,0.442,0.525,0.46,3,
WDS_Pitch_Pine,104,126,18,A-3,,1.11,1.102,0.542,0.4,0.5877,0.4152,3,
WDS_Pitch_Pine,104,126,18,B-1,,1.124,1.138,0.528,0.51,0.561,0.5305,3,
WDS_Pitch_Pine,104,126,18,B-2,,1.096,1.094,0.49,0.442,0.529,0.4698,3,
WDS_Pitch_Pine,104,126,18,B-3,,1.126,1.118,0.518,0.4,0.5472,0.4084,3,
WDS_Pitch_Pine,104,126,19,A-1,,0.36,0.358,0.152,0.148,0.4946,0.4825,3,
WDS_Pitch_Pine,104,126,19,A-2,,0.344,0.342,0.126,0.124,0.4195,0.4147,3,
WDS_Pitch_Pine,104,126,19,A-3,,0.37,0.37,0.154,0.142,0.4863,0.4426,3,
WDS_Pitch_Pine,104,126,19,B-1,,0.518,0.52,0.228,0.222,0.5193,0.501,3,
WDS_Pitch_Pine,104,126,19,B-2,,0.54,0.542,0.208,0.202,0.4445,0.4279,3,
WDS_Pitch_Pine,104,126,19,B-3,,0.538,0.54,0.214,0.202,0.4613,0.4298,3,
WDS_Pitch_Pine,104,126,20,A-1,,0.904,0.912,0.448,0.438,0.5983,0.5761,3,
WDS_Pitch_Pine,104,126,20,A-2,,0.884,0.892,0.372,0.358,0.4926,0.4662,3,
